Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
Botswana,BWA,Age dependency ratio (% of working-age population),SP.POP.DPND,62.171377099118
Botswana,BWA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.6631796378814
Botswana,BWA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.1129460158256
Botswana,BWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.446
Botswana,BWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.874
Botswana,BWA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.821
Botswana,BWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.742
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.98039539042554
Botswana,BWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,37444345486.3431
Botswana,BWA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,53.900002
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.3586578369141
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.04187419904738
Brazil,BRA,Age dependency ratio (% of working-age population),SP.POP.DPND,43.3833797280159
Brazil,BRA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.7430902567055
Brazil,BRA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.3340719108545
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.569
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.73
Brazil,BRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.924
Brazil,BRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.452
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.78366676137003
Brazil,BRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3146320980859.84
Brazil,BRA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,95.800003
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7
British Virgin Islands,VGB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
British Virgin Islands,VGB,Age dependency ratio (% of working-age population),SP.POP.DPND,..
British Virgin Islands,VGB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
British Virgin Islands,VGB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
British Virgin Islands,VGB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.723
British Virgin Islands,VGB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
British Virgin Islands,VGB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
British Virgin Islands,VGB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
British Virgin Islands,VGB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
British Virgin Islands,VGB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Brunei Darussalam,BRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.644908616188
Brunei Darussalam,BRN,Age dependency ratio (% of working-age population),SP.POP.DPND,38.695430060592
Brunei Darussalam,BRN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.1003909428086
Brunei Darussalam,BRN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.0264614896856
Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.629
Brunei Darussalam,BRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.848
Brunei Darussalam,BRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.896
Brunei Darussalam,BRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.445
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0522377907767719
Brunei Darussalam,BRN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,26526507870.9433
Brunei Darussalam,BRN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Bulgaria,BGR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.85477343393352
Bulgaria,BGR,Age dependency ratio (% of working-age population),SP.POP.DPND,55.3214163558228
Bulgaria,BGR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.3826202477506
Bulgaria,BGR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.5954653179814
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.008
Bulgaria,BGR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.56
Bulgaria,BGR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.9
Bulgaria,BGR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,15.4
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.68457613091411
Bulgaria,BGR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,161506341673.843
Bulgaria,BGR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Burkina Faso,BFA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.21618648458803
Burkina Faso,BFA,Age dependency ratio (% of working-age population),SP.POP.DPND,89.9517866019782
Burkina Faso,BFA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.6449378491703
Burkina Faso,BFA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.9480813221662
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.358
Burkina Faso,BFA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.189
Burkina Faso,BFA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.93
Burkina Faso,BFA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.124
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.60456906812341
Burkina Faso,BFA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,42834257969.6585
Burkina Faso,BFA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,9.6999998
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.4
Burundi,BDI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0527946300523678
Burundi,BDI,Age dependency ratio (% of working-age population),SP.POP.DPND,91.3824968446506
Burundi,BDI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.2513787905443
Burundi,BDI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.5016807491186
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.032
Burundi,BDI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.41
Burundi,BDI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.008
Burundi,BDI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.929
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.60993308234522
Burundi,BDI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,8714651910.38732
Burundi,BDI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.2
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.598614692688
Cabo Verde,CPV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.14020052817031
Cabo Verde,CPV,Age dependency ratio (% of working-age population),SP.POP.DPND,50.1210600275525
Cabo Verde,CPV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.6129058953559
Cabo Verde,CPV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.7777669479759
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.732
Cabo Verde,CPV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.274
Cabo Verde,CPV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.49
Cabo Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.625
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.53116168434889
Cabo Verde,CPV,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,3822113398.98579
Cabo Verde,CPV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,77.099998
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.4298095703125
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.686777894736518
Cambodia,KHM,Age dependency ratio (% of working-age population),SP.POP.DPND,55.6907159640472
Cambodia,KHM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.2299052197099
Cambodia,KHM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.2014147627244
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.388
Cambodia,KHM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.503
Cambodia,KHM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.464
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.997
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.469169206999
Cambodia,KHM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,69211177545.2806
Cambodia,KHM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,27.4
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.8340148925781
Cameroon,CMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.34184290843119
Cameroon,CMR,Age dependency ratio (% of working-age population),SP.POP.DPND,83.0176331193456
Cameroon,CMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.6395427998918
Cameroon,CMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.6315798448676
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.374
Cameroon,CMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.572
Cameroon,CMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.386
Cameroon,CMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.266
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.9555142403664
Cameroon,CMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,95846283525.1766
Cameroon,CMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,22.200001
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.2
Canada,CAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.4970252672198
Canada,CAN,Age dependency ratio (% of working-age population),SP.POP.DPND,49.481877289781
Canada,CAN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.8977424466943
Canada,CAN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.8702508744405
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.411
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4988
Canada,CAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.1
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.7
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.77704055379553
Canada,CAN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1852985933143.48
Canada,CAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cayman Islands,CYM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Cayman Islands,CYM,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Cayman Islands,CYM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Cayman Islands,CYM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Cayman Islands,CYM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
Cayman Islands,CYM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.9
Cayman Islands,CYM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.3
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.19434090986198
Cayman Islands,CYM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4717127750.98439
Cayman Islands,CYM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Central African Republic,CAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0707187056333878
Central African Republic,CAF,Age dependency ratio (% of working-age population),SP.POP.DPND,89.1077272220703
Central African Republic,CAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.879905742539
Central African Republic,CAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.294320550801
Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.364
Central African Republic,CAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.721
Central African Republic,CAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.348
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.289
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.78944359275462
Central African Republic,CAF,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4458785448.52118
Central African Republic,CAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.5
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.6539525985718
Chad,TCD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0691315979407054
Chad,TCD,Age dependency ratio (% of working-age population),SP.POP.DPND,98.4395463477595
Chad,TCD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.393181066809
Chad,TCD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.126299988842
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.059
Chad,TCD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.747
Chad,TCD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.172
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.104
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.37403780037786
Chad,TCD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,24983656077.0027
Chad,TCD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,3.5
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.1215171813965
Channel Islands,CHI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Channel Islands,CHI,Age dependency ratio (% of working-age population),SP.POP.DPND,48.1170021457922
Channel Islands,CHI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.5141789687916
Channel Islands,CHI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.1883588760051
Channel Islands,CHI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.914
Channel Islands,CHI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.51
Channel Islands,CHI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.861
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.814
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Channel Islands,CHI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Channel Islands,CHI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Chile,CHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.6248722447118
Chile,CHL,Age dependency ratio (% of working-age population),SP.POP.DPND,45.5258897268677
Chile,CHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.7162958723189
Chile,CHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.7539024707995
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.564
Chile,CHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.649
Chile,CHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.428
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.163
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.71385917709956
Chile,CHL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,481604385837.929
Chile,CHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
China,CHN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.35226268214092
China,CHN,Age dependency ratio (% of working-age population),SP.POP.DPND,40.4452688513777
China,CHN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,71.2021137123803
China,CHN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.8770027525543
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.152
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.69
China,CHN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.94
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.13
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.74977383247717
China,CHN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,21739076706358.4
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,63.700001
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Colombia,COL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.6006506184645
Colombia,COL,Age dependency ratio (% of working-age population),SP.POP.DPND,46.1047252046563
Colombia,COL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.4440570001664
Colombia,COL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.077895979964
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.778
Colombia,COL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.807
Colombia,COL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.882
Colombia,COL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.562
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.56432428277704
Colombia,COL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,747103674534.628
Colombia,COL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,93.800003
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.5
Comoros,COM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.31237910327974
Comoros,COM,Age dependency ratio (% of working-age population),SP.POP.DPND,74.0505680594387
Comoros,COM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.4545668623441
Comoros,COM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.5384238311615
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.965
Comoros,COM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.205
Comoros,COM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.881
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.214
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.64252501914828
Comoros,COM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2619235556.40964
Comoros,COM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,7
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.6246109008789
"Congo, Dem. Rep.",COD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0261692628875174
"Congo, Dem. Rep.",COD,Age dependency ratio (% of working-age population),SP.POP.DPND,96.7864076049525
"Congo, Dem. Rep.",COD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.8165172919176
"Congo, Dem. Rep.",COD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.1656420864844
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.46
"Congo, Dem. Rep.",COD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.919
"Congo, Dem. Rep.",COD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.183
